channel,integral,time
4,1214.5908,3787286522.140814
5,228.04005,3787286522.1416297
5,277.37338,3787286522.1434755
5,736.39746,3787286522.148505
5,1154.1049,3787286522.1498046
5,1098.3246,3787286522.1525564
4,1179.0543,3787286522.1546326
4,885.9239,3787286522.1594033
4,750.15625,3787286522.175472
5,1129.4943,3787286522.1797795
5,1882.2759,3787286522.1877546
5,921.78986,3787286522.1918635
5,1149.3959,3787286522.1957493
4,686.9195,3787286522.1957493
4,2022.3625,3787286522.198439
5,925.6019,3787286522.198767
4,800.18066,3787286522.1993647
4,596.07367,3787286522.201605
4,751.523,3787286522.205955
5,264.19913,3787286522.2068863
5,1198.1686,3787286522.2077103
5,774.5187,3787286522.208836
5,652.1384,3787286522.2109385
4,1133.1302,3787286522.212148
5,939.56104,3787286522.2186217
4,755.35004,3787286522.2204695
4,572.3827,3787286522.225979
4,1280.8345,3787286522.2296247
5,743.57324,3787286522.2296247
4,1682.6702,3787286522.232451
5,1724.9698,3787286522.232945
4,1239.7397,3787286522.234505
5,813.705,3787286522.234505
5,262.85367,3787286522.236737
4,1328.8544,3787286522.241511
5,1150.2927,3787286522.241511
4,1193.6334,3787286522.2420473
4,1365.6665,3787286522.2490306
4,1161.6506,3787286522.2653913
5,1303.2261,3787286522.2653913
4,531.8346,3787286522.2664623
4,1197.187,3787286522.2681932
5,1297.7882,3787286522.2704697
5,1329.1261,3787286522.2787104
4,390.7821,3787286522.2834907
5,313.08395,3787286522.288484
4,1164.7487,3787286522.2910943
5,742.00354,3787286522.2910943
5,341.0582,3787286522.2951303
4,773.93835,3787286522.2954288
5,681.45807,3787286522.2954288
4,1175.045,3787286522.3076267
4,2534.0881,3787286522.3092766
5,313.42032,3787286522.3135176
5,1275.3079,3787286522.3147807
4,537.484,3787286522.3147807
5,1167.3352,3787286522.3161726
4,1692.2377,3787286522.321267
4,430.1456,3787286522.325737
4,900.22955,3787286522.3384
4,976.1319,3787286522.35548
5,1394.6049,3787286522.365117
5,1326.323,3787286522.366151
4,1397.8315,3787286522.3677487
5,1164.1398,3787286522.3779025
5,1087.8973,3787286522.3815975
4,1425.2584,3787286522.383854
4,793.34674,3787286522.386453
5,767.399,3787286522.3866634
5,560.59143,3787286522.387546
5,874.6989,3787286522.39224
5,1473.482,3787286522.40162
4,814.2131,3787286522.4044623
5,1169.1852,3787286522.405016
4,1283.8414,3787286522.408787
5,288.80972,3787286522.408787
4,1333.5925,3787286522.411341
5,1198.8413,3787286522.411341
4,688.37744,3787286522.41513
5,328.83698,3787286522.4160857
4,1432.4569,3787286522.418681
5,1042.0398,3787286522.418681
5,329.56577,3787286522.4214687
5,1044.2822,3787286522.435761
5,1361.473,3787286522.442107
4,922.82715,3787286522.4551883
5,813.20044,3787286522.4551883
5,1230.1791,3787286522.456346
5,275.46732,3787286522.4663935
5,1173.1655,3787286522.466789
4,679.3566,3787286522.469006
5,511.37027,3787286522.4777904
4,576.84753,3787286522.4891024
5,290.32336,3787286522.4891024
5,645.8596,3787286522.4902124
5,1293.4716,3787286522.4923396
5,1871.9047,3787286522.500379
5,1219.3594,3787286522.5004163
4,481.4457,3787286522.5040593
4,610.56165,3787286522.5184736
4,1292.8622,3787286522.5196433
4,707.7858,3787286522.5263405
5,868.25195,3787286522.5263405
5,1199.2336,3787286522.528222
5,1158.7019,3787286522.5296135
4,1297.1449,3787286522.5399084
4,2261.186,3787286522.542116
4,1465.5331,3787286522.548972
4,1326.1207,3787286522.5575433
4,1196.0026,3787286522.5576105
4,703.6854,3787286522.565721
5,431.87634,3787286522.571205
5,1327.5002,3787286522.5752316
4,698.49164,3787286522.578611
5,903.402,3787286522.5801983
5,1164.9807,3787286522.5819554
4,414.1086,3787286522.5820045
4,1075.9073,3787286522.5894346
5,1208.7639,3787286522.59545
4,1087.2062,3787286522.5981836
4,1144.5201,3787286522.599282
5,737.7429,3787286522.599282
4,1273.3627,3787286522.600702
5,1156.4034,3787286522.6101136
4,1327.3964,3787286522.613284
4,952.25867,3787286522.616022
5,464.44754,3787286522.623976
4,1371.1337,3787286522.627808
5,1006.94586,3787286522.6290965
5,1678.0471,3787286522.6324444
5,1165.9897,3787286522.6347136
5,1331.5928,3787286522.637428
5,937.3747,3787286522.6405115
5,251.08095,3787286522.6544447
4,1287.7595,3787286522.6609216
5,1039.9095,3787286522.66159
4,631.0634,3787286522.667079
4,2251.8008,3787286522.673843
5,1464.232,3787286522.676384
5,893.92773,3787286522.677886
4,677.8076,3787286522.6825686
5,541.5309,3787286522.6825686
4,862.4151,3787286522.690172
4,591.8822,3787286522.6948376
5,778.3308,3787286522.6948376
4,601.0852,3787286522.695242
5,757.252,3787286522.695242
5,557.0036,3787286522.695842
4,733.8459,3787286522.697062
4,460.48828,3787286522.698791
4,896.5848,3787286522.700035
5,304.67487,3787286522.700035
4,776.5808,3787286522.7075334
4,917.63336,3787286522.718246
5,587.7808,3787286522.718246
5,1282.3154,3787286522.7202134
5,671.08685,3787286522.7318964
5,378.7309,3787286522.7351494
4,863.23517,3787286522.736241
5,482.5551,3787286522.736241
4,1388.3552,3787286522.7365994
4,1572.5071,3787286522.7366095
4,1282.019,3787286522.7378993
5,522.75055,3787286522.740697
4,1142.9712,3787286522.7418942
5,1179.1079,3787286522.749041
4,1206.5724,3787286522.749136
5,1138.6882,3787286522.7562957
4,878.26984,3787286522.756492
4,674.5273,3787286522.7694182
5,617.66113,3787286522.7694182
4,1317.8289,3787286522.7790465
5,438.65967,3787286522.7818637
5,489.61874,3787286522.7823076
4,1183.0636,3787286522.7883034
5,616.82025,3787286522.7903285
4,1464.8953,3787286522.7975
5,1308.72,3787286522.8010917
5,825.8141,3787286522.8077703
4,938.86414,3787286522.815721
4,713.5263,3787286522.8220077
4,792.0711,3787286522.8263526
4,1350.3584,3787286522.828902
4,1293.2267,3787286522.8342896
4,1292.9534,3787286522.83438
4,1205.2966,3787286522.835916
4,1079.5521,3787286522.8379016
5,1174.6792,3787286522.8382125
5,270.42184,3787286522.83952
5,2555.8438,3787286522.8506837
4,925.28735,3787286522.8600035
5,1162.2898,3787286522.8600035
5,1567.832,3787286522.861616
5,873.91406,3787286522.8754797
5,1982.8486,3787286522.884628
4,1133.0392,3787286522.896432
4,1179.1455,3787286522.8964453
5,1319.1472,3787286522.8964453
5,503.40967,3787286522.8998003
4,448.91614,3787286522.901423
5,2465.1377,3787286522.901739
5,895.88983,3787286522.9039288
5,288.47336,3787286522.9073253
4,976.7697,3787286522.909923
4,1037.4551,3787286522.913003
5,259.7143,3787286522.914098
4,549.8762,3787286522.914289
5,1198.5049,3787286522.922372
5,2432.7908,3787286522.924558
4,913.44183,3787286522.936101
5,609.4202,3787286522.9434757
4,742.68445,3787286522.9434757
5,352.94305,3787286522.944175
4,2508.8481,3787286522.945692
5,1315.0548,3787286522.9473367
4,718.62897,3787286522.9481
5,776.1444,3787286522.9481
4,397.16043,3787286522.949759
5,876.605,3787286522.949759
4,1981.359,3787286522.952087
5,1204.3912,3787286522.956567
4,959.00146,3787286522.95661
4,606.82574,3787286522.9571705
4,955.63007,3787286522.969084
5,2047.7107,3787286522.969326
5,843.9777,3787286522.9706097
5,1000.72314,3787286522.9706173
5,818.5823,3787286522.9706826
5,1479.8729,3787286522.9755354
5,810.3414,3787286522.9762363
5,1341.2351,3787286522.9867573
5,1114.5822,3787286522.996333
4,2157.4014,3787286522.996691
5,362.9218,3787286522.996691
5,351.09305,3787286523.010667
4,929.29663,3787286523.0134463
5,293.23853,3787286523.0134463
4,887.564,3787286523.0176177
5,1324.5852,3787286523.0211864
4,1167.5734,3787286523.0264883
5,1381.1503,3787286523.027001
4,1314.5486,3787286523.029712
4,817.8578,3787286523.0303493
4,873.44055,3787286523.0381284
5,613.2884,3787286523.0404897
4,1510.546,3787286523.0418797
4,829.7033,3787286523.043627
5,285.7264,3787286523.043627
5,848.23834,3787286523.044197
5,829.402,3787286523.0477977
4,429.50775,3787286523.049075
5,569.84143,3787286523.073698
4,1028.7076,3787286523.074881
5,847.17316,3787286523.074881
5,1382.1594,3787286523.0815187
5,692.1096,3787286523.082103
4,1046.8403,3787286523.0874333
5,1171.2594,3787286523.087728
4,2288.0662,3787286523.0978885
4,1064.5175,3787286523.098925
5,900.59894,3787286523.098925
5,1567.3275,3787286523.103573
5,507.72632,3787286523.1083474
4,846.6515,3787286523.1117864
5,1158.4777,3787286523.1117864
5,810.5656,3787286523.115147
5,1351.0458,3787286523.1161385
4,985.426,3787286523.1197515
5,2273.1304,3787286523.128767
4,613.56854,3787286523.1289244
5,1046.8049,3787286523.130069
5,450.82483,3787286523.1301055
5,471.4551,3787286523.1313734
5,330.35062,3787286523.133178
5,646.252,3787286523.13533
4,711.24835,3787286523.13667
5,1104.3792,3787286523.1434045
4,702.86536,3787286523.1490207
4,573.8406,3787286523.151201
4,763.1863,3787286523.155471
5,328.9491,3787286523.1593027
4,1096.5914,3787286523.1603227
5,226.86278,3787286523.160323
5,387.86877,3787286523.1612434
5,975.55194,3787286523.164851
4,699.49396,3787286523.1675334
5,823.57166,3787286523.1690187
5,225.4052,3787286523.173297
4,531.1968,3787286523.1761956
4,521.53815,3787286523.1914353
5,1631.4048,3787286523.191454
5,1321.0533,3787286523.1943383
5,1174.3428,3787286523.2050295
5,1295.3776,3787286523.2055254
4,503.13208,3787286523.214042
4,672.9783,3787286523.2156916
4,432.78806,3787286523.2170224
4,922.0071,3787286523.220548
5,249.79156,3787286523.220548
5,1351.4943,3787286523.221708
4,1335.0504,3787286523.225885
4,536.2084,3787286523.2277555
4,2201.3208,3787286523.2365212
4,472.33377,3787286523.2437077
4,996.90704,3787286523.2447643
5,1081.7307,3787286523.2447643
5,361.6885,3787286523.2470884
4,669.0601,3787286523.248725
4,1153.541,3787286523.253277
4,1048.6627,3787286523.2571545
5,254.33246,3787286523.2591114
5,2272.7378,3787286523.2617087
5,240.42944,3787286523.2625556
4,2010.7905,3787286523.26696
4,1165.022,3787286523.270285
4,958.36365,3787286523.2708917
5,947.9701,3787286523.271837
4,543.9535,3787286523.274486
5,640.7581,3787286523.276029
4,784.0526,3787286523.2803154
4,1150.4429,3787286523.2824264
4,832.0724,3787286523.286884
4,1039.0042,3787286523.290243
5,242.05519,3787286523.290243
4,1197.7338,3787286523.2920923
4,1035.5416,3787286523.2926702
5,812.0793,3787286523.2968435
4,1169.0312,3787286523.298847
5,1320.8851,3787286523.3002806
4,1280.7434,3787286523.3027434
5,338.64758,3787286523.3027434
5,1055.7747,3787286523.3036027
5,1147.2655,3787286523.3074055
4,430.78342,3787286523.3143554
4,1418.9712,3787286523.3153033
5,1212.2397,3787286523.3153033
5,1166.8867,3787286523.318567
4,1179.3278,3787286523.3302665
5,1287.361,3787286523.3302665
5,1361.9215,3787286523.3395123
5,646.6445,3787286523.3455777
5,286.5673,3787286523.347774
4,975.7674,3787286523.3592687
5,233.19763,3787286523.359269
4,689.01526,3787286523.365459
4,560.6283,3787286523.373046
4,1203.2009,3787286523.3776593
4,570.8336,3787286523.3804154
5,1024.4368,3787286523.3823433
5,2510.1545,3787286523.3847613
5,919.9398,3787286523.385169
4,1550.5474,3787286523.385169
4,711.6128,3787286523.3898916
5,1307.3185,3787286523.391879
5,232.69308,3787286523.394461
4,2132.4346,3787286523.3992887
5,1015.2989,3787286523.4029207
4,671.7026,3787286523.403207
5,455.02936,3787286523.404635
5,553.8642,3787286523.404663
5,2519.012,3787286523.405957
4,1355.6433,3787286523.4090996
5,499.54147,3787286523.4164176
4,1180.5122,3787286523.423741
4,1299.2406,3787286523.4253097
5,378.28244,3787286523.4253097
4,1515.6487,3787286523.4314175
5,1241.167,3787286523.445018
5,652.47473,3787286523.445421
4,668.8779,3787286523.447193
5,1329.07,3787286523.451186
4,649.3784,3787286523.452122
4,850.114,3787286523.4535108
5,347.39304,3787286523.4552255
4,800.6363,3787286523.458969
5,1299.9746,3787286523.458969
5,1097.5958,3787286523.4654875
5,1164.308,3787286523.500215
5,320.59607,3787286523.505987
4,678.9921,3787286523.5084267
5,2488.9075,3787286523.5118556
4,949.98065,3787286523.5145335
5,844.8747,3787286523.5145335
4,1111.4438,3787286523.523932
4,1343.4333,3787286523.5255895
5,1153.7125,3787286523.530888
5,1929.1986,3787286523.5340657
4,1065.8843,3787286523.5356107
5,735.1641,3787286523.5364623
5,538.4475,3787286523.541297
4,1170.7625,3787286523.542724
4,1025.9741,3787286523.5458655
5,432.82938,3787286523.552075
4,1349.3562,3787286523.5545273
4,1139.5087,3787286523.555838
5,1362.9867,3787286523.5573688
4,956.08563,3787286523.559243
4,1745.4513,3787286523.5615983
4,693.93567,3787286523.5616355
4,892.0289,3787286523.5632153
5,836.52167,3787286523.5650673
5,638.4596,3787286523.570537
5,867.85956,3787286523.573582
4,897.0404,3787286523.5760546
5,245.13853,3787286523.5760546
4,2347.0203,3787286523.587353
5,2483.3015,3787286523.588154
5,1348.7473,3787286523.591283
5,847.73376,3787286523.5919347
5,1350.9336,3787286523.600947
5,2022.3152,3787286523.6011925
5,1732.8744,3787286523.6062613
5,1003.86255,3787286523.608844
5,1120.3004,3787286523.6127954
5,1558.4138,3787286523.6135736
4,1363.2974,3787286523.6185913
5,580.21265,3787286523.6185913
5,250.18398,3787286523.619075
4,505.2278,3787286523.624054
4,1020.9625,3787286523.626709
4,620.5847,3787286523.6415777
5,357.03546,3787286523.6415777
4,681.9991,3787286523.643899
5,467.13846,3787286523.6489854
5,1190.7686,3787286523.6494293
4,1038.7307,3787286523.662929
5,1204.6155,3787286523.662929
5,305.79608,3787286523.6667333
4,960.3682,3787286523.6699114
5,922.18225,3787286523.670508
5,2131.297,3787286523.6751814
5,1515.079,3787286523.676421
4,1188.8953,3787286523.678209
4,1423.0715,3787286523.693481
4,486.54837,3787286523.6947126
4,931.84796,3787286523.7057104
5,1821.0577,3787286523.7070932
5,1260.5079,3787286523.7107997
5,1336.1337,3787286523.7120814
4,781.5012,3787286523.713068
4,482.99472,3787286523.7141724
4,1320.4713,3787286523.7171116
5,542.7081,3787286523.723335
4,1343.069,3787286523.724748
5,1300.2549,3787286523.731755
5,1096.9231,3787286523.7319994
4,1169.9424,3787286523.7351623
4,508.8726,3787286523.738633
5,508.7354,3787286523.738633
4,1163.5641,3787286523.7470613
4,602.452,3787286523.7529607
5,563.6187,3787286523.7529607
4,591.2443,3787286523.756336
4,405.36118,3787286523.7575507
4,843.0067,3787286523.7581167
4,1446.1248,3787286523.7629433
5,210.71733,3787286523.7629433
4,777.5831,3787286523.76571
4,1316.0065,3787286523.773466
5,1172.8853,3787286523.776066
4,1029.4366,3787286523.7820306
5,334.2188,3787286523.7820306
4,1286.1194,3787286523.786156
4,1679.9366,3787286523.7888355
5,1175.0715,3787286523.7900615
5,1517.9941,3787286523.8043036
5,1165.7095,3787286523.809804
4,2514.8618,3787286523.8113213
5,1181.5746,3787286523.8130198
5,909.0641,3787286523.822017
5,942.19586,3787286523.827283
5,1323.2958,3787286523.8334074
5,448.47028,3787286523.8380914
4,1319.7424,3787286523.8406954
5,1186.1715,3787286523.8406954
5,1296.8352,3787286523.847381
4,1172.7671,3787286523.8478713
5,665.8732,3787286523.8499384
4,923.6472,3787286523.8502083
4,859.49927,3787286523.8529515
5,384.4491,3787286523.8529515
5,830.355,3787286523.8561397
4,1189.1686,3787286523.859665
5,1184.0413,3787286523.860291
4,1033.537,3787286523.8707027
5,312.35516,3787286523.8707027
4,951.1652,3787286523.8717375
5,468.70816,3787286523.8717375
4,1982.6346,3787286523.8770547
5,1131.3444,3787286523.8895097
5,1170.5867,3787286523.898541
4,1297.6005,3787286523.903784
5,1173.1655,3787286523.903784
4,684.73267,3787286523.905079
5,942.5322,3787286523.9064984
4,657.0324,3787286523.908096
5,345.93546,3787286523.908843
5,2258.7788,3787286523.9097085
5,1194.2443,3787286523.9218063
4,936.9506,3787286523.923685
5,1201.7563,3787286523.923685
5,319.25064,3787286523.9246626
4,1623.9894,3787286523.927813
5,481.93845,3787286523.9306183
4,1068.5267,3787286523.9356713
5,413.6006,3787286523.9356713
5,729.502,3787286523.9404073
5,1653.829,3787286523.9427447
5,1181.3503,3787286523.9459367
5,1132.914,3787286523.950181
5,503.85815,3787286523.9506564
4,1355.1877,3787286523.957738
4,2483.3347,3787286523.9593325
5,2487.9546,3787286523.9608617
4,571.01587,3787286523.9614477
4,1359.106,3787286523.9686823
5,1254.1731,3787286523.9693604
4,1314.2753,3787286523.9709272
4,606.9169,3787286523.972598
4,898.8628,3787286523.973384
4,1034.0837,3787286523.977778
5,815.94745,3787286523.9810076
4,1313.7285,3787286523.9910994
5,1117.8337,3787286523.9910994
5,376.43243,3787286523.991701
4,931.48346,3787286523.9919124
4,1789.4619,3787286523.9930186
4,1338.3307,3787286523.9963756
4,1322.9315,3787286523.9984937
5,947.9701,3787286524.00265
4,624.594,3787286524.004153
5,913.6611,3787286524.0043283
5,517.0324,3787286524.0046325
5,1171.7079,3787286524.0067534
4,822.596,3787286524.011465
5,428.62485,3787286524.0267687
4,951.25635,3787286524.029279
4,1314.5486,3787286524.0427976
5,1152.2549,3787286524.0427976
5,527.9642,3787286524.0455346
5,1145.9761,3787286524.046494
4,1175.5918,3787286524.0474176
5,802.7732,3787286524.070349
5,1192.6746,3787286524.070846
5,595.9657,3787286524.0720687
4,739.67755,3787286524.0762777
4,1371.1337,3787286524.0879064
4,1845.5002,3787286524.096177
4,1295.9603,3787286524.101511
4,878.9988,3787286524.110432
4,1214.682,3787286524.1136613
4,581.6768,3787286524.1182003
4,1206.299,3787286524.1224566
5,1483.4048,3787286524.126565
4,1193.4512,3787286524.1269984
4,1963.5907,3787286524.131552
5,266.60974,3787286524.131552
4,1359.6526,3787286524.1319666
5,1069.7898,3787286524.14127
4,1338.4219,3787286524.1433682
5,337.3582,3787286524.1440773
5,620.35205,3787286524.149195
5,238.80368,3787286524.151572
5,1860.5804,3787286524.1537013
4,1367.6711,3787286524.1544623
5,1166.9427,3787286524.1544623
5,1289.8276,3787286524.1581335
5,684.65356,3787286524.1603703
4,1095.5891,3787286524.160453
4,1096.5914,3787286524.164696
4,1265.2532,3787286524.1668744
4,1159.3726,3787286524.169591
4,757.1724,3787286524.173191
5,1317.6897,3787286524.1734896
4,1335.506,3787286524.179924
5,1289.1549,3787286524.180406
5,1332.5458,3787286524.180464
5,1345.776,3787286524.186527
4,720.3603,3787286524.1905966
4,568.55566,3787286524.1910253
5,866.5141,3787286524.2031937
4,1325.2096,3787286524.2065063
5,1307.823,3787286524.21122
4,1179.1455,3787286524.2117095
5,1201.7003,3787286524.215372
4,1331.0411,3787286524.2154627
4,512.3351,3787286524.2208858
5,338.64758,3787286524.227861
5,1310.4019,3787286524.231579
5,1198.2246,3787286524.232108
5,768.6323,3787286524.2379494
4,1161.4684,3787286524.239555
5,700.5187,3787286524.239555
4,665.5976,3787286524.2402015
5,398.24,3787286524.2410936
4,1047.3871,3787286524.2526727
5,857.3201,3787286524.2558017
5,876.1565,3787286524.2583613
4,414.0175,3787286524.2604775
5,765.10046,3787286524.2634172
5,356.75516,3787286524.2759476
5,1330.92,3787286524.276172
4,1082.8325,3787286524.2763596
4,1392.4556,3787286524.2794805
5,303.2173,3787286524.2817054
4,988.34186,3787286524.2837677
5,528.91724,3787286524.288317
5,1343.87,3787286524.291398
4,1194.5446,3787286524.3068542
4,1336.5995,3787286524.3078704
4,757.7191,3787286524.3094354
5,514.3975,3787286524.3144326
5,1315.167,3787286524.3203
4,782.6858,3787286524.3207855
5,1370.6108,3787286524.3208265
4,1291.6777,3787286524.3210077
